id,listing_url,host_response_rate,host_acceptance_rate,host_picture_url,street,neighbourhood_cleansed,latitude,longtitude,property_type,room_type,accomodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,review_scores_rating,cancellation_policy,wireless_internet,smoke_detector,air_conditioning,heating,cable_tv,washer,dryer,family_kid_friendly,kitchen,free_parking,carbon_monoxide,pets_allowed,essentials,checkin_24hr,lock_on_bedroom_door,pool,hair_dryer,gym,wheelchair_accessible,iron,shampoo,hangers,first_aid_kit,elevator,comments
7573274,https://www.airbnb.com/rooms/7573274,98,55,https://a2.muscache.com/im/users/30283594/profile_pic/1427748834/original.jpg?aki_policy=profile_x_medium,"Boylston Street, Boston, MA 02215, United States",Fenway,42.34489493,-71.1000313,Apartment,Entire home/apt,5,2,2,2,Real Bed,199,0,100,0,2,80,strict,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,"Our stay was terrific and the accommodations were everything we expected them to be.  It turned out that the location was even better than we expected:  it is close to a grocery store, Tasty Burger, walking distance to MFA, and next door to an artisan coffee shop.  We had a great stay in Boston.  Thank you."
7575052,https://www.airbnb.com/rooms/7575052,100,75,https://a2.muscache.com/im/users/9653086/profile_pic/1384552056/original.jpg?aki_policy=profile_x_medium,"Tremont Street, Boston, MA 02118, United States",South End,42.34055092,-71.07510738,Apartment,Entire home/apt,4,1,1,2,Real Bed,200,0,125,0,23,97,strict,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"We loved the place! It was beautiful and clean, and in a great area of Boston! Would definitely recommend it to others. "
7575576,https://www.airbnb.com/rooms/7575576,33,100,https://a0.muscache.com/im/users/3333602/profile_pic/1356725749/original.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.35122488,-71.13161809,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,150,0,15,0,4,75,flexible,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Great place, great host. Everything was clean and tidy. Plenty of stuff was left in the apartment that I was allowed to use such as cleaning products and food. Great great location, right in front of the Harvard Ave t stop and around plenty of restaurants and shops."
7634067,https://www.airbnb.com/rooms/7634067,100,25,https://a2.muscache.com/im/pictures/f0036389-2c3f-477d-bad6-00cdeb4bb84c.jpg?aki_policy=profile_x_medium,"Webster Street, Boston, MA 02128, United States",East Boston,42.36661579,-71.03721079,Apartment,Shared room,2,1,1,1,Futon,50,0,7,0,9,100,flexible,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"DeAnna was an excellent hostess! She was very communicative leading up to my stay and gave me very helpful directions. She had maps prepared and suggestions for things to do while I was in town. Her apartment was clean and cute, and the futon was extremely comfortable.  Thank you, DeAnna and Kate, for your hospitality and company! "
10850420,https://www.airbnb.com/rooms/10850420,0,0,https://a1.muscache.com/im/users/14847079/profile_pic/1409155150/original.jpg?aki_policy=profile_x_medium,"Seaport Boulevard, Boston, MA 02210, United States",South Boston Waterfront,42.35150422,-71.04568942,Apartment,Entire home/apt,2,1,0,1,Real Bed,190,0,80,0,17,96,strict,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,"My girlfriend and I had a great stay.  Adriana met us on arrival and showed us everything we needed to know about the unit, including how to operate the robotic component (during our stay, it was just a moving wall with built-in bed/couch/closet.)  She kept the place stocked with all the needed amenities for a comfortable stay - clean linens, towels, even some basic toiletries.

The unit itself is in a new neighborhood - Seaport Square, which used to be mostly a parking lot when I lived in Boston a few years ago.  The building was beautiful, and the apartment was very bright and clean.  Central air was a great plus - there''s a Nest controlling the temperature.  You will wake up early, even with the blinds down - a ton of sun gets into the apartment.  There is a concierge downstairs, and it''s a short 5 minute walk over the bridge to Downtown Boston.  We walked everywhere and never felt far from home.

It wasn''t too loud at night, and I found it much quieter than NYC.  The bed was serviceable - it seemed to be a hybrid memory foam mattress, though since the frame slid from under the moving wall, it may have had less support than a dedicated bed.  Still, much comfier than many hotel beds I''ve slept in.

All-in-all, we didn''t spend a ton of time in the unit during our stay, but it was always a great experience.  For individuals, I''d highly recommend this, and couples should find it reasonably comfortable as well."
7728499,https://www.airbnb.com/rooms/7728499,100,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,"Temple Street, Boston, MA 02114, United States",Downtown,42.35952515,-71.06248985,Apartment,Entire home/apt,2,1,0,1,Real Bed,160,0,225,0,6,93,strict,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The apartment was exactly as pictured and was the perfect place to stay for my week in Boston. I was working at MGH and it was a 5 min walk away. Not to mention it was minutes from the freedom trail, state house, Boston Commons and the shopping on Newbury street. It was very easy to walk to the north end and the Harbour with many great restaurants close by.
Boston is a great city and this apartment made it even better!"
7596262,https://www.airbnb.com/rooms/7596262,98,55,https://a2.muscache.com/im/users/30283594/profile_pic/1427748834/original.jpg?aki_policy=profile_x_medium,"Emerson Place, Boston, MA 02114, United States",West End,42.36502919,-71.06913787,Apartment,Entire home/apt,3,1,1,1,Real Bed,169,0,100,0,8,93,strict,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,"The apartment was just as described in the listing, and as shown in pictures. It was very clean, spacious (for 2 people) and had all the basic amenities to make our stay comfortable. The check-in and check-out procedure was easy as well.
The apartment is situated in a very new high-rise with good security and clean public areas (gym, lobby etc).

The location of the listing also allowed us to walk around the neighborhood and enjoy some of the nearby attractions."
7635616,https://www.airbnb.com/rooms/7635616,100,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,"Temple Street, Boston, MA 02114, United States",Beacon Hill,42.3596006,-71.06390774,Apartment,Entire home/apt,2,1,0,1,Real Bed,155,0,225,0,5,100,strict,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"That was my first stay in a property managed by Alicia and the experience was great. Alicia was very responsive to my emails. The property is as described in the listing, very well taken care, clean and functional. It is centrally located, very close to Boston downtown and T stations (Park, Bowdoin and MGH). It is on a quiet street with no noise at all, close to restaurants and supermarkets. I highly recommend it."
7694365,https://www.airbnb.com/rooms/7694365,100,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,"Columbus Avenue, Boston, MA 02116, United States",South End,42.3440251,-71.07716516,Apartment,Entire home/apt,2,1,0,1,Real Bed,152,0,225,0,1,100,strict,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I love the neighborhood. The listing is super accurate.  Being on the 4th floor made a huge difference.  Alicia was super responsive and solved everything quickly and efficiently.  Will look to stay here next Summer.  
7651065,https://www.airbnb.com/rooms/7651065,100,100,https://a0.muscache.com/im/users/15396970/profile_pic/1399856223/original.jpg?aki_policy=profile_x_medium,"Durnell Avenue, Boston, MA 02131, United States",Roslindale,42.28451221,-71.13625805,House,Private room,2,1.5,1,2,Real Bed,79,0,15,0,29,99,flexible,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,"Linda is a wonderful host - she was fast to respond, super friendly and very informative. I appreciated her flexibility with a late arrival. She was so welcoming and checked in to make sure everything was going smoothly. Her home was very comfortable and exactly as described. The area is lovely, a quiet neighborhood close to transportation with easy access to downtown Boston. Linda even had a metro pass to make things easy. The room was just as it looks (even better, actually!)- sunny, cozy and very comfortable. This was a wonderful space to come back to after long days. It immediately felt like home away from home. I would definitely stay here again."
7735518,https://www.airbnb.com/rooms/7735518,99,93,https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium,"Litchfield Street, Boston, MA 02135, United States",Brighton,42.36044564,-71.14164164,Apartment,Private room,4,3,1,2,Real Bed,189,0,50,20,1,100,strict,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,"It was a completely remodeled beautiful antique house.
Good fast of decoration and clean.
Kitchen was fantastic.  Happy to have a safe and free parking at the backyard.  "
7713815,https://www.airbnb.com/rooms/7713815,100,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,"Temple Street, Boston, MA 02114, United States",Beacon Hill,42.35958022,-71.06396674,Apartment,Entire home/apt,2,1,0,1,Real Bed,137,0,225,0,2,100,strict,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beacon Hill is one of my favorite neighborhoods in Boston. And this place is right in the center of Beacon Hill, I could not have chosen a better spot.

It may not be huge but it had everything that I needed. I was especially happy with the AC and powerful shower since it the Boston summer can be pretty hot.

Alicia was a terrific host and very flexible since my plane arrived earlier than expected but I could already enter the apartment anyway. 

The next time when I go to Boston and this apartment is available I would not hesitate for a second!"
7692933,https://www.airbnb.com/rooms/7692933,100,100,https://a2.muscache.com/im/users/9508341/profile_pic/1382145687/original.jpg?aki_policy=profile_x_medium,"Newton Street, Brighton, MA 02135, United States",Brighton,42.35567963,-71.16214487,Townhouse,Private room,1,1.5,1,1,Real Bed,59,0,20,0,90,96,moderate,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,Phyllis was a kind and caring host. What you see is what you get. Very comfortable sleeping arrangements. The home was maintained and kept clean. I felt welcomes and invited. I had an extended stay while attending Lesley University in Cambridge. It was a quick 15 minute drive to the University and Harvard Square. Breakfast and coffee was always available. She puts her clientele first and is readily available for quiet conversation while maintaining space if that is what you need. Very enjoyable experience. I would visit with Phyllis any time in the future. 
7743569,https://www.airbnb.com/rooms/7743569,100,100,https://a2.muscache.com/im/pictures/7185efa5-9bea-4b47-8b8c-c1847fb39996.jpg?aki_policy=profile_x_medium,"Centre Street, Boston, MA 02130, United States",Jamaica Plain,42.3095023,-71.11675448,Apartment,Private room,2,1,1,1,Futon,69,0,20,9,11,98,strict,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,My first experience in airbnb was in the fivos house and it was very good. He is helpful and attentive. The place is excellent and clean.  It's near public shuttle and easy to use. I intend to came back boston and this will be my first choice. Thank you so much .
7749568,https://www.airbnb.com/rooms/7749568,100,57,https://a2.muscache.com/im/pictures/e6315fd7-6ecf-4a37-8362-6898d461ef64.jpg?aki_policy=profile_x_medium,"Beacon Street, Boston, MA 02215, United States",Back Bay,42.34880842,-71.08897715,Apartment,Entire home/apt,4,1,1,1,Real Bed,150,0,55,0,15,96,flexible,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,Great apartment in a great location steps from the water. Loren was a great host! 
7693009,https://www.airbnb.com/rooms/7693009,100,69,https://a2.muscache.com/im/users/2182717/profile_pic/1334928369/original.jpg?aki_policy=profile_x_medium,"Sylvia St, Boston, MA 02130, United States",Jamaica Plain,42.30979784,-71.10174213,Apartment,Private room,2,1,1,1,Real Bed,55,0,55,45,15,97,moderate,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"Ame and Chris were very flexible with my check-in time. Chris even met me at the T station since it was late at night when I finally got there. 

My room was welcoming with restful decor, a  vase of white roses, a clean towel, some books, and a pitcher of water. That queen-size bed was even more comfortable than mine at home! A nice fluffy comforter and just-right pillows. I slept great. Even though they have 3 dogs the house does not smell like dog at all. Everything was fresh and clean. 

The neighborhood is fantastic; a laid-back vibe with good restaurants and shopping. I bought a hat at a real millinery shop, and a framed tapestry at a resale store. The local coffee shop has a pastry chef that is not to be believed.

What I didn''t expect is that the condo is actually a quaint, 3-story Victorian house. Calling it a condo doesn''t do it justice.

I''m so glad I chose this place for my first ever visit to Boston."
7854872,https://www.airbnb.com/rooms/7854872,100,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,"Temple Street, Boston, MA 02114, United States",Beacon Hill,42.35934474,-71.06291668,Apartment,Entire home/apt,2,1,0,1,Real Bed,145,0,225,0,2,90,strict,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Great spot for my short business stay. Super centrally located. Would go back.
7823025,https://www.airbnb.com/rooms/7823025,100,100,https://a2.muscache.com/im/pictures/7185efa5-9bea-4b47-8b8c-c1847fb39996.jpg?aki_policy=profile_x_medium,"Centre Street, Boston, MA 02130, United States",Jamaica Plain,42.30970116,-71.11833424,Apartment,Private room,2,1,1,1,Real Bed,76,0,15,15,57,92,strict,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,"Beautiful apartment, great neighborhood, friendly host. Overall a great stay! "
7693354,https://www.airbnb.com/rooms/7693354,100,100,https://a2.muscache.com/im/pictures/d704a7b6-5e68-4d92-87c5-03fe9ebefcb7.jpg?aki_policy=profile_x_medium,"Tuttle Street, Boston, MA 02125, United States",Dorchester,42.31267646,-71.05371616,House,Private room,2,2,1,1,Real Bed,82,0,20,0,114,91,moderate,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,"Liza was excellent at getting back to me promptly. She gave clear, concise directions to her beautiful home. She was gracious, accommodating, and friendly. The room was large and beautiful (as the rest of the house). 

Fresh towels and extra blankets were available. Very clean room with plenty of space to unpack. Bathroom was very clean and well stocked. The whole place had character and charm. We felt very safe walking to and from the house. T was very close! 

Next time I stay in Boston I have to stay here again!"
54944,https://www.airbnb.com/rooms/54944,89,45,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,"Cedar Lane Way, Boston, MA 02108, United States",Beacon Hill,42.35682271,-71.07024445,Apartment,Entire home/apt,2,1,1,1,Real Bed,185,0,0,0,7,84,super_strict_30,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The host canceled this reservation 8 days before arrival. This is an automated posting.
7708436,https://www.airbnb.com/rooms/7708436,100,100,https://a2.muscache.com/im/pictures/f9025ecf-023f-4e64-8a1a-1493b0935d39.jpg?aki_policy=profile_x_medium,"Union Avenue, Boston, MA 02130, United States",Jamaica Plain,42.30983835,-71.107524,House,Private room,2,1,1,1,Real Bed,85,0,25,5,26,97,moderate,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"Ann nous a accueillis de façon charmante dans son petit jardin. Elle nous a donné les informations pratiques sur la maison, le quartier, les moyens de transport. Elle nous a guidé  selon nos centres d''intérêt.
Ann est une hôtesse agréable et discrète. Le logement correspond bien à la description ; l''environnement est agréable, l''entrée est indépendante, le metro est très proche. Disposer d''une place de parking est appréciable à cette distance du centre de Boston.

"
7740436,https://www.airbnb.com/rooms/7740436,100,93,https://a0.muscache.com/im/users/19911253/profile_pic/1439478146/original.jpg?aki_policy=profile_x_medium,"Boston, MA 02116, United States",Back Bay,42.34747333,-71.07334294,Apartment,Entire home/apt,2,1,0,1,Real Bed,175,0,40,0,18,99,flexible,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,Great apartment in an ideal location to explore Boston. Lori is a great host
